,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
3372,1,1.0014137945434884,1.33300133964126,1.601797075672533,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
3373,1,-1.2395040756535771,0.354070282407345,-0.9374794390855529,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
3374,1,-1.2395040756535771,-0.33068285100585193,-0.9613917996939897,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3375,0,1.5718292524118322,-1.4924363467724167,-0.39439972892032704,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
3376,0,-1.2802480369298874,-1.509056568457203,-0.9988044967344959,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
3377,0,1.4495973685829016,-1.3212480634191175,-0.28858091541601777,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
3378,0,1.6125732136881425,0.653234272733499,1.654364562139235,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
3379,0,-1.2395040756535771,-1.5123806127941604,-0.9877748101069881,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
3380,1,-1.2802480369298874,1.0072449946194475,-0.9654066056264025,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
3381,0,0.3495104141225239,0.5003282332334644,0.45770974117441066,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
3382,0,1.6125732136881425,-1.304627841734331,-0.18335770498959394,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
3383,0,-1.076528230548336,0.35573230457582355,-0.8141234238435063,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
3384,0,-1.1580161531009565,0.2975615286790714,-0.8637790730405461,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
3385,0,-0.8320644628904743,1.0388234158205416,-0.5008362048757767,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
3386,0,1.0421577558197987,0.11972515665185783,0.7451433746872622,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False
3387,0,-1.0357842692720256,-1.4675060142452372,-0.9385824077483036,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
3388,0,1.3273654847539706,-0.3207107179949802,0.6131842038757597,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
3389,0,-1.2802480369298874,0.1928541320649173,-0.9762156985213601,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
3390,0,0.9606698332671781,-1.4907743246039378,-0.5102555572556683,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3391,0,-1.1580161531009565,-1.5223527458050319,-0.9749583142458242,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
3392,0,1.0421577558197987,-0.6880176172287581,0.05724387910285985,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
3393,0,1.2051336009250397,1.4227505367391058,2.042433056441467,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
3394,0,-0.26164900502213034,-0.1079718804297152,-0.3094270231420074,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3395,0,1.2051336009250397,0.8609870437933281,1.4573081808521817,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3396,0,1.0421577558197987,1.1451928346031743,1.572105159271282,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False
3397,0,1.4495973685829016,0.8942274871629008,1.8271335734725158,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
3398,0,1.1643896396487294,1.1933914774890548,1.6479894032685354,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False
3399,0,0.3902543753988342,0.45379161251606304,0.480938261211942,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
3400,0,-0.5876006952326126,0.6482482062280629,-0.328861330979676,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3401,0,0.9606698332671781,-1.504070501951767,-0.5306384181433026,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
3402,0,-1.1580161531009565,0.802816267896576,-0.8506537459538119,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
3403,0,-1.1580161531009565,-1.4741541029191516,-0.9708111520738814,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
3404,0,0.10504664646466222,-0.3057525184786724,-0.11773106955592293,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
3405,0,1.2866215234776603,0.7313493146519946,1.3429523898981814,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3406,0,-0.05792919864057891,-1.4575338812343652,-0.7059221980276554,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
3407,1,1.4088534073065913,-1.4874502802669807,-0.4501217057624961,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
3408,0,-1.1580161531009565,-0.46863069098957844,-0.940611870087765,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3409,1,1.5310852911355222,1.6238552191250208,2.3962433440786604,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
3410,0,-1.1987601143772668,-0.37888149389173237,-0.9241114588930136,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3411,1,0.8384379494382472,1.233280009532542,1.440962185270215,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
3412,0,-1.2395040756535771,-0.17611478933733907,-0.9497885693618515,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
3413,0,-0.13941712119319946,0.7645897580215673,0.14931970306929435,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False
3414,0,0.5939741817803856,-0.761146592641818,-0.18002673962808663,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
3415,0,1.4495973685829016,0.6050356298476185,1.5011401555098975,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
3416,0,-0.8320644628904743,0.1679237995377378,-0.6378690315359328,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
3417,0,-0.9950403079957154,-0.2824842081199717,-0.8302267663196676,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3418,0,0.8791819107145575,1.4875694013097727,1.6922405060180965,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
3419,0,1.4903413298592119,0.9091856866792086,1.8519283090111536,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3420,0,-0.26164900502213034,0.15628964435838757,-0.21320403700362994,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3421,0,1.6125732136881425,1.070401837021636,2.1269204560081763,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
